,基站,故障_传输故障,故障_动环故障,故障_电力故障,故障_硬件故障,故障_误告警,故障_软件故障,告警0,告警1,告警2,告警3,告警4,告警5,告警6,告警7,告警8,告警9
383,170,0,0,1,0,0,0,66,66,0,0,0,0,0,0,0,0
384,170,0,0,1,0,0,0,66,66,66,0,0,0,0,0,0,0
385,171,0,0,1,0,0,0,66,0,0,0,0,0,0,0,0,0
386,172,0,0,1,0,0,0,60,52,15,34,15,60,60,16,52,34
387,173,0,0,0,1,0,0,69,0,0,0,0,0,0,0,0,0
388,173,1,0,0,0,0,0,7,52,60,32,34,7,7,60,34,32
389,173,1,0,0,0,0,0,52,32,52,32,52,57,57,60,52,52
390,173,0,0,1,0,0,0,32,7,52,1,60,53,60,34,60,53
391,173,0,0,1,0,0,0,52,60,60,57,60,34,57,0,0,0
392,173,0,0,1,0,0,0,34,60,60,60,52,60,60,60,0,0
393,173,1,0,0,0,0,0,7,60,34,85,60,60,60,52,60,0
394,173,1,0,0,0,0,0,51,32,52,28,0,0,0,0,0,0
395,173,1,0,0,0,0,0,7,25,51,1,53,60,53,1,60,7
396,173,1,0,0,0,0,0,32,52,1,60,53,34,53,60,53,60
397,174,0,0,0,1,0,0,78,80,0,0,0,0,0,0,0,0
398,174,0,0,0,1,0,0,80,78,80,80,80,78,80,85,0,0
399,175,0,0,1,0,0,0,1,58,60,34,0,0,0,0,0,0
400,176,0,0,1,0,0,0,66,0,0,0,0,0,0,0,0,0
401,177,0,0,1,0,0,0,49,85,49,49,0,0,0,0,0,0
402,178,0,0,1,0,0,0,34,25,58,60,7,0,0,0,0,0
403,179,0,0,0,1,0,0,66,30,66,0,0,0,0,0,0,0
404,180,1,0,0,0,0,0,64,0,0,0,0,0,0,0,0,0
405,180,1,0,0,0,0,0,64,60,64,60,0,0,0,0,0,0
406,181,0,0,0,1,0,0,64,0,0,0,0,0,0,0,0,0
407,181,0,0,1,0,0,0,7,52,60,32,34,0,0,0,0,0
408,182,0,0,1,0,0,0,55,53,52,60,0,0,0,0,0,0
409,182,0,0,1,0,0,0,53,60,52,55,53,0,0,0,0,0
410,182,0,0,1,0,0,0,52,60,53,55,53,53,53,53,53,53
411,182,0,0,1,0,0,0,55,53,52,60,53,0,0,0,0,0
412,182,0,0,1,0,0,0,55,53,52,60,55,53,52,60,0,0
413,182,0,0,1,0,0,0,52,53,55,0,0,0,0,0,0,0
414,183,1,0,0,0,0,0,51,51,51,51,51,51,51,51,51,0
415,183,0,0,1,0,0,0,51,51,51,51,0,0,0,0,0,0
416,183,1,0,0,0,0,0,51,0,0,0,0,0,0,0,0,0
417,183,0,0,1,0,0,0,51,51,0,0,0,0,0,0,0,0
418,183,1,0,0,0,0,0,51,51,0,0,0,0,0,0,0,0
419,183,0,0,1,0,0,0,51,0,0,0,0,0,0,0,0,0
420,183,0,0,1,0,0,0,51,0,0,0,0,0,0,0,0,0
421,183,0,0,1,0,0,0,51,0,0,0,0,0,0,0,0,0
422,184,0,0,1,0,0,0,85,0,0,0,0,0,0,0,0,0
423,185,0,0,1,0,0,0,53,52,60,32,34,0,0,0,0,0
424,186,0,0,1,0,0,0,66,0,0,0,0,0,0,0,0,0
425,186,0,0,1,0,0,0,66,0,0,0,0,0,0,0,0,0
426,187,0,0,0,1,0,0,69,71,71,71,71,71,0,0,0,0
427,188,1,0,0,0,0,0,64,52,1,60,34,53,64,64,64,0
428,189,0,0,1,0,0,0,1,47,16,60,34,1,16,60,34,0
429,189,0,0,1,0,0,0,47,1,16,60,34,15,52,16,60,32
430,189,0,0,1,0,0,0,85,0,0,0,0,0,0,0,0,0
431,190,0,0,1,0,0,0,66,0,0,0,0,0,0,0,0,0
432,190,0,0,1,0,0,0,66,0,0,0,0,0,0,0,0,0
433,190,0,0,1,0,0,0,66,0,0,0,0,0,0,0,0,0
434,191,0,0,1,0,0,0,85,0,0,0,0,0,0,0,0,0
435,191,0,0,1,0,0,0,85,0,0,0,0,0,0,0,0,0
436,191,0,0,1,0,0,0,85,0,0,0,0,0,0,0,0,0
437,191,0,0,1,0,0,0,85,60,34,85,0,0,0,0,0,0
438,192,0,0,1,0,0,0,66,0,0,0,0,0,0,0,0,0
439,193,0,0,1,0,0,0,66,30,66,30,66,66,0,0,0,0
440,194,0,0,1,0,0,0,66,0,0,0,0,0,0,0,0,0
441,195,0,0,0,1,0,0,10,0,0,0,0,0,0,0,0,0
442,196,1,0,0,0,0,0,52,32,9,0,0,0,0,0,0,0
443,196,0,0,0,1,0,0,9,7,60,6,7,6,32,52,7,7
444,196,0,0,0,1,0,0,52,60,34,32,58,60,9,9,60,32
445,196,1,0,0,0,0,0,60,52,58,34,32,0,0,0,0,0
446,196,1,0,0,0,0,0,52,32,58,58,58,58,58,58,58,58
447,196,1,0,0,0,0,0,52,58,32,58,52,52,58,52,58,32
448,196,0,0,0,0,0,1,52,32,58,58,32,52,58,58,58,52
449,196,1,0,0,0,0,0,52,58,58,52,52,32,58,52,32,52
450,196,1,0,0,0,0,0,52,32,52,58,52,52,32,52,32,58
451,196,0,0,1,0,0,0,60,52,58,34,32,32,52,52,52,32
452,196,0,0,1,0,0,0,52,32,60,52,32,0,0,0,0,0
453,197,0,0,1,0,0,0,85,0,0,0,0,0,0,0,0,0
454,198,0,0,1,0,0,0,52,60,53,55,0,0,0,0,0,0
455,199,0,0,1,0,0,0,34,59,62,29,60,62,59,62,60,62
456,199,0,0,1,0,0,0,7,34,25,60,62,49,62,60,62,7
457,200,0,0,1,0,0,0,60,58,34,1,60,7,34,60,58,58
458,200,0,0,1,0,0,0,34,58,60,58,1,34,60,7,0,0
459,200,0,0,1,0,0,0,60,58,34,1,34,60,7,25,60,0
460,200,1,0,0,0,0,0,7,1,47,60,7,34,0,0,0,0
461,200,0,0,1,0,0,0,34,58,60,0,0,0,0,0,0,0
462,200,0,0,1,0,0,0,7,1,7,60,58,34,58,1,34,60
463,200,0,0,1,0,0,0,1,60,58,34,1,60,34,58,0,0
464,200,0,0,1,0,0,0,1,34,58,60,7,60,34,0,0,0
465,200,0,0,1,0,0,0,1,60,58,34,60,34,7,0,0,0
466,200,0,0,1,0,0,0,1,58,34,60,1,60,34,7,58,25
467,200,0,0,1,0,0,0,7,25,0,0,0,0,0,0,0,0
468,200,0,0,1,0,0,0,34,60,34,60,0,0,0,0,0,0
469,200,0,0,1,0,0,0,1,47,7,60,34,58,34,60,1,60
470,201,0,0,1,0,0,0,85,26,48,22,0,0,0,0,0,0
471,201,0,0,1,0,0,0,53,34,60,1,0,0,0,0,0,0
472,202,0,0,1,0,0,0,85,0,0,0,0,0,0,0,0,0
473,203,0,0,1,0,0,0,53,52,60,60,52,53,0,0,0,0
474,203,0,0,1,0,0,0,60,52,55,53,0,0,0,0,0,0
475,203,0,0,1,0,0,0,53,55,52,51,85,53,52,60,51,85
476,203,0,0,1,0,0,0,52,53,32,34,60,51,28,51,85,55
477,204,0,0,1,0,0,0,32,34,52,60,16,0,0,0,0,0
478,205,0,0,1,0,0,0,52,15,60,15,52,16,60,52,60,0
479,205,0,0,1,0,0,0,60,0,0,0,0,0,0,0,0,0
480,205,0,0,1,0,0,0,52,60,15,52,60,15,0,0,0,0
481,205,0,0,1,0,0,0,32,34,52,60,85,60,15,52,0,0
482,205,0,0,1,0,0,0,52,60,34,32,85,60,52,60,52,16
483,205,0,0,1,0,0,0,52,60,60,34,52,60,0,0,0,0
484,206,0,0,1,0,0,0,85,0,0,0,0,0,0,0,0,0
485,207,1,0,0,0,0,0,51,51,28,51,51,51,51,51,51,51
486,207,1,0,0,0,0,0,51,51,28,51,51,51,51,28,51,51
487,207,1,0,0,0,0,0,51,52,32,28,51,7,52,55,60,33
488,207,1,0,0,0,0,0,34,52,60,0,0,0,0,0,0,0
489,207,1,0,0,0,0,0,25,7,52,60,32,34,7,7,0,0
490,208,0,0,0,1,0,0,49,0,0,0,0,0,0,0,0,0
491,209,0,0,1,0,0,0,65,0,0,0,0,0,0,0,0,0
492,210,0,0,1,0,0,0,1,60,34,53,0,0,0,0,0,0
493,211,0,0,1,0,0,0,52,60,34,53,55,52,32,52,60,34
494,211,0,0,1,0,0,0,55,53,52,60,32,33,34,0,0,0
495,211,0,0,1,0,0,0,52,53,55,34,60,60,0,0,0,0
496,212,0,0,1,0,0,0,7,60,25,34,64,0,0,0,0,0
497,213,1,0,0,0,0,0,85,0,0,0,0,0,0,0,0,0
498,214,0,0,1,0,0,0,34,32,60,52,60,52,15,16,52,60
499,214,0,0,1,0,0,0,32,34,60,52,85,0,0,0,0,0
500,214,0,0,1,0,0,0,32,34,52,60,85,1,14,60,34,0
501,215,0,0,1,0,0,0,7,60,34,53,52,32,0,0,0,0
502,216,0,0,1,0,0,0,85,0,0,0,0,0,0,0,0,0
503,217,0,0,1,0,0,0,66,0,0,0,0,0,0,0,0,0
504,218,0,0,1,0,0,0,52,60,34,32,53,34,32,60,52,53
505,219,0,0,1,0,0,0,66,30,0,0,0,0,0,0,0,0
506,220,0,0,1,0,0,0,1,60,7,25,34,0,0,0,0,0
507,220,0,0,1,0,0,0,85,0,0,0,0,0,0,0,0,0
508,220,0,0,1,0,0,0,85,0,0,0,0,0,0,0,0,0
509,221,0,0,1,0,0,0,30,66,66,0,0,0,0,0,0,0
510,222,0,0,1,0,0,0,85,0,0,0,0,0,0,0,0,0
511,223,0,0,1,0,0,0,1,47,60,34,53,0,0,0,0,0
512,223,0,0,1,0,0,0,47,1,60,34,53,53,1,60,34,60
513,224,0,0,1,0,0,0,52,60,32,34,53,60,34,52,53,60
514,225,0,0,1,0,0,0,16,52,60,32,34,0,0,0,0,0
515,225,0,0,1,0,0,0,16,52,60,34,32,34,16,60,52,32
516,225,0,0,1,0,0,0,52,10,60,32,34,32,34,52,60,18
517,226,1,0,0,0,0,0,64,64,64,64,0,0,0,0,0,0
518,227,0,0,1,0,0,0,53,52,32,0,0,0,0,0,0,0
519,227,0,0,1,0,0,0,60,34,0,0,0,0,0,0,0,0
520,228,0,0,1,0,0,0,52,28,51,28,51,0,0,0,0,0
521,229,0,0,1,0,0,0,32,52,60,52,60,60,32,52,52,60
522,229,0,0,1,0,0,0,32,52,60,52,60,60,52,60,52,60
523,229,0,0,1,0,0,0,53,60,34,60,7,51,57,60,60,52
524,229,0,0,1,0,0,0,32,25,60,52,7,34,52,7,60,60
525,230,0,0,1,0,0,0,85,0,0,0,0,0,0,0,0,0
526,231,0,0,1,0,0,0,7,52,0,0,0,0,0,0,0,0
527,231,0,0,1,0,0,0,52,53,60,0,0,0,0,0,0,0
528,232,0,0,1,0,0,0,85,0,0,0,0,0,0,0,0,0
529,233,0,0,0,1,0,0,69,74,0,0,0,0,0,0,0,0
530,233,0,0,0,1,0,0,69,69,0,0,0,0,0,0,0,0
531,233,0,0,0,1,0,0,74,69,69,0,0,0,0,0,0,0
532,233,0,0,0,1,0,0,69,0,0,0,0,0,0,0,0,0
533,233,0,0,0,1,0,0,71,69,69,74,69,0,0,0,0,0
534,233,0,0,1,0,0,0,85,22,48,0,0,0,0,0,0,0
535,234,0,0,1,0,0,0,53,52,0,0,0,0,0,0,0,0
536,234,0,0,1,0,0,0,52,7,60,85,60,0,0,0,0,0
537,234,0,0,1,0,0,0,52,60,7,85,0,0,0,0,0,0
538,234,0,0,1,0,0,0,85,0,0,0,0,0,0,0,0,0
539,235,0,0,0,1,0,0,66,0,0,0,0,0,0,0,0,0
540,235,0,0,0,1,0,0,66,30,66,0,0,0,0,0,0,0
541,235,1,0,0,0,0,0,66,66,30,0,0,0,0,0,0,0
542,236,0,0,0,1,0,0,69,74,69,0,0,0,0,0,0,0
543,237,0,0,0,1,0,0,51,0,0,0,0,0,0,0,0,0
544,237,0,0,0,1,0,0,51,51,0,0,0,0,0,0,0,0
545,237,0,0,0,1,0,0,51,51,51,51,51,51,51,0,0,0
546,237,0,0,0,1,0,0,51,51,51,0,0,0,0,0,0,0
547,237,0,0,0,1,0,0,51,51,51,51,0,0,0,0,0,0
548,237,0,0,0,1,0,0,51,51,51,51,51,51,0,0,0,0
549,237,0,0,0,1,0,0,51,51,51,51,51,51,51,51,51,51
550,237,0,0,0,1,0,0,51,51,51,51,0,0,0,0,0,0
551,237,0,0,0,1,0,0,51,51,51,51,51,51,0,0,0,0
552,237,0,0,0,1,0,0,51,51,51,51,0,0,0,0,0,0
553,237,0,0,0,1,0,0,51,51,51,0,0,0,0,0,0,0
554,238,0,0,1,0,0,0,39,85,49,49,85,85,85,85,85,85
555,239,0,0,1,0,0,0,47,1,60,52,4,32,60,34,0,0
556,240,0,0,1,0,0,0,85,22,26,48,50,60,9,1,48,85
557,240,0,0,1,0,0,0,85,48,22,26,1,48,0,0,0,0
558,241,0,0,1,0,0,0,53,52,32,53,60,60,34,53,52,34
559,242,0,0,1,0,0,0,66,66,66,66,66,66,66,66,0,0
560,243,0,0,0,1,0,0,66,30,0,0,0,0,0,0,0,0
561,244,1,0,0,0,0,0,7,7,7,7,7,7,7,7,7,7
562,245,0,0,1,0,0,0,85,0,0,0,0,0,0,0,0,0
563,246,0,0,1,0,0,0,1,53,60,34,53,0,0,0,0,0
564,247,0,0,1,0,0,0,1,47,60,53,34,34,60,53,1,1
565,247,0,0,1,0,0,0,34,32,60,52,53,55,1,60,34,53
566,247,0,0,1,0,0,0,52,60,53,55,52,60,32,34,53,55
567,247,0,0,1,0,0,0,1,60,34,53,0,0,0,0,0,0
568,247,0,0,1,0,0,0,1,7,34,60,85,0,0,0,0,0
569,248,0,0,1,0,0,0,60,52,58,32,34,0,0,0,0,0
570,249,0,0,1,0,0,0,66,30,66,66,66,30,0,0,0,0
571,249,0,0,1,0,0,0,66,30,0,0,0,0,0,0,0,0
572,249,0,0,1,0,0,0,30,66,66,30,66,0,0,0,0,0
573,249,0,0,1,0,0,0,66,30,66,30,66,30,66,30,66,30
574,249,0,0,1,0,0,0,66,30,0,0,0,0,0,0,0,0
575,250,0,0,1,0,0,0,47,1,60,10,7,60,25,34,0,0
576,251,0,0,1,0,0,0,85,85,85,0,0,0,0,0,0,0
577,252,0,0,1,0,0,0,85,0,0,0,0,0,0,0,0,0
578,253,0,0,1,0,0,0,85,0,0,0,0,0,0,0,0,0
579,254,0,0,1,0,0,0,1,60,53,53,60,53,1,53,60,1
580,255,0,0,1,0,0,0,60,53,52,32,34,0,0,0,0,0
581,256,0,0,1,0,0,0,55,53,60,52,34,32,0,0,0,0
582,256,0,0,1,0,0,0,34,60,55,52,32,53,60,34,53,55
583,256,0,0,1,0,0,0,52,60,55,53,32,34,0,0,0,0
584,256,0,0,1,0,0,0,52,60,32,34,55,53,60,34,55,53
585,256,0,0,1,0,0,0,60,34,53,52,32,0,0,0,0,0
586,257,0,0,1,0,0,0,66,0,0,0,0,0,0,0,0,0
587,258,0,0,1,0,0,0,65,0,0,0,0,0,0,0,0,0
588,259,0,0,1,0,0,0,1,34,60,53,0,0,0,0,0,0
589,260,0,0,1,0,0,0,85,0,0,0,0,0,0,0,0,0
590,260,0,0,1,0,0,0,85,0,0,0,0,0,0,0,0,0
591,261,0,0,1,0,0,0,85,49,49,0,0,0,0,0,0,0
592,262,0,0,1,0,0,0,30,66,66,30,0,0,0,0,0,0
593,263,0,0,1,0,0,0,66,66,66,66,66,66,66,66,66,66
594,263,0,0,1,0,0,0,66,66,66,66,66,66,66,66,66,66
595,263,0,0,1,0,0,0,66,66,66,66,66,66,66,66,66,66
596,263,0,0,1,0,0,0,66,66,66,66,66,66,66,66,66,66
597,263,0,0,1,0,0,0,66,66,66,30,66,66,30,66,30,66
598,264,0,0,1,0,0,0,66,30,66,0,0,0,0,0,0,0
599,265,0,0,1,0,0,0,1,60,53,60,52,32,34,53,32,52
600,265,0,0,1,0,0,0,53,60,52,34,32,53,60,52,32,53
601,265,0,0,1,0,0,0,1,60,60,53,60,34,53,52,32,32
602,265,0,0,1,0,0,0,1,60,34,53,32,52,60,53,60,34
603,265,0,0,1,0,0,0,1,60,7,34,25,85,0,0,0,0
604,266,0,0,0,1,0,0,56,6,7,60,0,0,0,0,0,0
605,267,0,0,1,0,0,0,34,25,60,52,7,32,60,52,34,32
606,267,0,0,1,0,0,0,34,32,60,52,53,60,0,0,0,0
607,268,0,0,1,0,0,0,32,52,53,0,0,0,0,0,0,0
608,268,0,0,1,0,0,0,60,34,0,0,0,0,0,0,0,0
609,268,0,0,1,0,0,0,85,48,22,26,22,48,22,26,22,22
610,268,0,0,0,1,0,0,22,48,22,1,48,26,22,22,1,48
611,269,0,0,1,0,0,0,66,66,66,66,66,0,0,0,0,0
612,270,0,0,1,0,0,0,60,34,52,53,32,60,53,60,53,60
613,270,0,0,1,0,0,0,60,34,53,60,34,52,32,53,53,52
614,270,0,0,1,0,0,0,32,53,52,53,52,60,34,0,0,0
615,270,0,0,1,0,0,0,53,52,60,32,34,52,53,60,32,34
616,270,0,0,1,0,0,0,32,52,53,34,60,53,52,0,0,0
617,270,0,0,1,0,0,0,60,34,0,0,0,0,0,0,0,0
618,270,0,0,1,0,0,0,52,60,53,55,60,53,53,52,60,32
619,270,0,0,1,0,0,0,60,34,53,53,60,0,0,0,0,0
620,271,0,0,1,0,0,0,85,0,0,0,0,0,0,0,0,0
621,272,1,0,0,0,0,0,30,66,0,0,0,0,0,0,0,0
622,272,1,0,0,0,0,0,66,30,0,0,0,0,0,0,0,0
623,272,1,0,0,0,0,0,30,66,0,0,0,0,0,0,0,0
624,272,1,0,0,0,0,0,30,66,0,0,0,0,0,0,0,0
625,273,0,0,1,0,0,0,66,0,0,0,0,0,0,0,0,0
626,274,0,0,0,1,0,0,69,71,71,71,71,0,0,0,0,0
627,275,0,0,1,0,0,0,58,60,34,7,60,60,4,34,4,60
628,275,0,0,1,0,0,0,85,58,60,0,0,0,0,0,0,0
629,275,0,0,0,1,0,0,60,7,0,0,0,0,0,0,0,0
630,275,0,0,0,1,0,0,64,60,7,34,25,58,60,6,43,60
631,276,0,0,1,0,0,0,85,85,0,0,0,0,0,0,0,0
632,277,0,0,1,0,0,0,32,52,53,0,0,0,0,0,0,0
633,277,0,0,1,0,0,0,25,7,60,0,0,0,0,0,0,0
634,278,0,0,0,1,0,0,69,0,0,0,0,0,0,0,0,0
635,279,1,0,0,0,0,0,85,48,60,0,0,0,0,0,0,0
636,280,1,0,0,0,0,0,7,32,52,28,51,51,28,51,51,28
637,280,1,0,0,0,0,0,60,34,0,0,0,0,0,0,0,0
638,280,1,0,0,0,0,0,51,28,52,57,51,60,52,51,28,57
639,280,0,0,1,0,0,0,51,52,57,28,51,51,28,51,57,52
640,280,0,0,1,0,0,0,52,60,51,52,51,28,51,51,57,52
641,280,0,0,1,0,0,0,28,51,60,52,51,52,60,28,51,60
642,280,0,0,1,0,0,0,52,60,51,28,55,51,60,52,60,52
643,280,0,0,1,0,0,0,52,60,51,28,51,51,51,60,28,51
644,280,0,0,1,0,0,0,52,51,28,28,51,51,28,51,60,52
645,280,0,0,1,0,0,0,28,51,51,60,55,51,0,0,0,0
646,280,0,0,1,0,0,0,60,52,57,51,28,51,51,28,51,55
647,280,0,0,1,0,0,0,60,52,51,51,55,57,51,60,28,52
648,280,0,0,1,0,0,0,51,52,60,51,55,60,52,51,57,51
649,280,0,0,1,0,0,0,28,52,51,55,0,0,0,0,0,0
650,280,0,0,1,0,0,0,60,53,52,55,22,0,0,0,0,0
651,281,0,0,1,0,0,0,85,48,22,0,0,0,0,0,0,0
652,282,0,0,1,0,0,0,85,60,34,60,0,0,0,0,0,0
653,283,0,0,1,0,0,0,66,30,0,0,0,0,0,0,0,0
654,283,0,0,1,0,0,0,66,30,66,30,0,0,0,0,0,0
655,284,0,0,1,0,0,0,1,60,34,53,0,0,0,0,0,0
656,284,0,0,1,0,0,0,1,53,60,34,0,0,0,0,0,0
657,284,0,0,1,0,0,0,1,34,60,53,0,0,0,0,0,0
658,285,0,0,1,0,0,0,32,52,1,47,60,34,53,0,0,0
659,285,0,0,1,0,0,0,60,34,32,52,53,34,60,52,53,32
660,285,0,0,1,0,0,0,32,34,52,7,60,85,0,0,0,0
661,286,0,0,1,0,0,0,85,0,0,0,0,0,0,0,0,0
662,287,0,0,1,0,0,0,66,30,0,0,0,0,0,0,0,0
663,288,0,0,1,0,0,0,53,52,32,60,34,53,60,60,53,60
664,288,0,0,0,1,0,0,52,60,34,32,7,60,53,53,60,34
665,289,0,0,1,0,0,0,85,48,85,0,0,0,0,0,0,0
666,289,0,0,1,0,0,0,1,7,60,34,25,0,0,0,0,0
667,289,0,0,1,0,0,0,34,58,60,48,85,1,34,60,58,0
668,289,0,0,1,0,0,0,85,0,0,0,0,0,0,0,0,0
669,290,0,0,0,0,0,1,85,0,0,0,0,0,0,0,0,0
670,290,0,0,1,0,0,0,85,22,0,0,0,0,0,0,0,0
671,291,0,0,1,0,0,0,85,60,58,34,7,25,0,0,0,0
672,292,0,0,0,1,0,0,50,60,58,0,0,0,0,0,0,0
673,293,0,0,1,0,0,0,53,52,32,9,9,0,0,0,0,0
674,293,0,0,1,0,0,0,34,60,0,0,0,0,0,0,0,0
675,293,0,0,1,0,0,0,52,32,47,1,60,34,53,0,0,0
676,294,0,0,0,1,0,0,64,64,0,0,0,0,0,0,0,0
677,294,0,1,0,0,0,0,64,0,0,0,0,0,0,0,0,0
678,295,0,0,1,0,0,0,66,30,0,0,0,0,0,0,0,0
679,296,0,0,1,0,0,0,66,66,0,0,0,0,0,0,0,0
680,296,0,0,1,0,0,0,66,0,0,0,0,0,0,0,0,0
681,297,1,0,0,0,0,0,85,0,0,0,0,0,0,0,0,0
682,298,0,0,1,0,0,0,66,0,0,0,0,0,0,0,0,0
683,299,0,0,1,0,0,0,85,0,0,0,0,0,0,0,0,0
684,299,0,0,1,0,0,0,1,60,58,34,58,60,0,0,0,0
685,300,0,0,1,0,0,0,85,85,85,85,85,85,85,85,85,0
686,301,0,0,1,0,0,0,66,66,0,0,0,0,0,0,0,0
687,302,0,0,1,0,0,0,85,0,0,0,0,0,0,0,0,0
688,303,0,0,1,0,0,0,1,60,34,53,60,53,0,0,0,0
689,303,0,0,1,0,0,0,71,69,74,71,53,1,53,60,34,0
690,304,0,0,1,0,0,0,66,0,0,0,0,0,0,0,0,0
691,304,0,0,1,0,0,0,66,0,0,0,0,0,0,0,0,0
692,305,0,0,1,0,0,0,85,85,85,85,85,85,85,85,85,85
693,305,0,0,1,0,0,0,85,0,0,0,0,0,0,0,0,0
694,305,0,0,1,0,0,0,85,85,85,85,0,0,0,0,0,0
695,305,0,0,1,0,0,0,85,85,0,0,0,0,0,0,0,0
696,306,0,0,1,0,0,0,66,0,0,0,0,0,0,0,0,0
697,306,0,0,1,0,0,0,66,0,0,0,0,0,0,0,0,0
698,307,0,0,1,0,0,0,7,60,34,60,53,53,60,53,60,0
699,308,0,0,1,0,0,0,85,0,0,0,0,0,0,0,0,0
700,308,0,0,1,0,0,0,85,0,0,0,0,0,0,0,0,0
701,308,0,0,1,0,0,0,85,85,9,82,71,39,69,48,0,0
702,309,0,0,1,0,0,0,66,30,66,0,0,0,0,0,0,0
703,310,0,0,1,0,0,0,60,34,53,0,0,0,0,0,0,0
704,310,0,0,1,0,0,0,52,55,0,0,0,0,0,0,0,0
705,311,0,0,0,1,0,0,66,30,0,0,0,0,0,0,0,0
706,312,0,0,0,1,0,0,69,74,69,69,74,0,0,0,0,0
707,313,0,0,1,0,0,0,54,10,60,34,10,60,10,10,60,10
708,314,0,0,1,0,0,0,58,60,34,7,58,60,60,34,60,7
709,315,0,0,0,1,0,0,69,0,0,0,0,0,0,0,0,0
710,315,0,0,0,1,0,0,69,0,0,0,0,0,0,0,0,0
711,315,0,0,1,0,0,0,69,69,0,0,0,0,0,0,0,0
712,315,0,0,1,0,0,0,69,0,0,0,0,0,0,0,0,0
713,315,0,0,0,1,0,0,69,69,69,69,69,69,0,0,0,0
714,316,0,0,1,0,0,0,85,0,0,0,0,0,0,0,0,0
715,317,0,0,1,0,0,0,66,0,0,0,0,0,0,0,0,0
716,318,1,0,0,0,0,0,85,48,60,34,53,0,0,0,0,0
717,319,0,0,0,1,0,0,66,0,0,0,0,0,0,0,0,0
718,320,0,0,1,0,0,0,34,60,52,53,32,52,53,60,34,32
719,320,0,0,1,0,0,0,1,60,53,34,32,52,53,0,0,0
720,320,0,0,1,0,0,0,52,55,32,0,0,0,0,0,0,0
721,321,0,0,1,0,0,0,1,47,53,34,60,22,0,0,0,0
722,322,0,0,1,0,0,0,53,60,34,52,32,60,34,53,0,0
723,322,0,0,1,0,0,0,32,52,1,60,0,0,0,0,0,0
724,323,0,0,0,1,0,0,58,60,52,34,0,0,0,0,0,0
725,323,0,0,1,0,0,0,60,52,34,32,58,60,34,52,60,32
726,323,0,0,0,1,0,0,34,58,60,60,34,58,58,0,0,0
727,323,0,0,1,0,0,0,52,58,32,60,34,58,52,32,0,0
728,323,0,0,0,1,0,0,52,60,34,32,0,0,0,0,0,0
729,324,0,0,1,0,0,0,85,0,0,0,0,0,0,0,0,0
730,325,0,0,1,0,0,0,9,7,9,7,52,60,9,34,32,0
731,325,0,0,1,0,0,0,52,60,55,7,7,0,0,0,0,0
732,325,0,0,1,0,0,0,52,60,7,0,0,0,0,0,0,0
733,326,0,0,0,1,0,0,71,0,0,0,0,0,0,0,0,0
734,326,0,0,0,1,0,0,71,0,0,0,0,0,0,0,0,0
735,326,0,0,0,1,0,0,71,0,0,0,0,0,0,0,0,0
736,326,0,0,0,1,0,0,71,0,0,0,0,0,0,0,0,0
737,326,0,0,1,0,0,0,71,71,71,71,71,0,0,0,0,0
738,326,0,0,0,1,0,0,71,71,71,71,71,71,0,0,0,0
739,326,0,0,0,1,0,0,71,71,0,0,0,0,0,0,0,0
740,326,0,0,0,1,0,0,71,71,71,71,71,71,71,71,0,0
741,326,0,0,0,1,0,0,71,71,71,71,71,0,0,0,0,0
742,326,0,0,0,1,0,0,71,71,71,0,0,0,0,0,0,0
743,326,0,0,0,1,0,0,71,71,71,71,0,0,0,0,0,0
744,326,0,0,0,1,0,0,71,71,71,71,0,0,0,0,0,0
745,326,0,0,0,1,0,0,71,71,71,71,0,0,0,0,0,0
746,326,0,0,0,1,0,0,71,71,71,71,0,0,0,0,0,0
747,326,0,0,0,1,0,0,71,0,0,0,0,0,0,0,0,0
748,326,0,0,0,1,0,0,71,71,0,0,0,0,0,0,0,0
749,327,0,0,1,0,0,0,85,22,48,26,22,62,22,26,62,60
750,327,0,0,1,0,0,0,48,62,22,26,22,26,62,62,62,22
751,327,0,0,1,0,0,0,85,48,22,26,0,0,0,0,0,0
752,328,0,0,1,0,0,0,53,52,32,64,64,64,0,0,0,0
753,329,0,0,1,0,0,0,85,0,0,0,0,0,0,0,0,0
754,330,0,0,1,0,0,0,1,16,60,34,48,38,85,0,0,0
755,331,1,0,0,0,0,0,4,60,60,85,34,0,0,0,0,0
756,332,0,0,1,0,0,0,1,34,60,18,10,0,0,0,0,0
757,332,0,0,1,0,0,0,1,60,34,10,15,15,52,60,15,1
758,333,0,0,1,0,0,0,59,0,0,0,0,0,0,0,0,0
759,333,0,0,1,0,0,0,59,59,59,62,62,62,59,59,59,59
760,333,0,0,1,0,0,0,59,59,59,59,85,60,63,58,34,59
761,333,0,0,1,0,0,0,49,59,59,49,49,59,49,59,49,59
762,333,0,0,1,0,0,0,59,49,59,49,59,49,59,49,59,49
763,333,0,0,1,0,0,0,49,59,49,59,59,49,59,49,59,49
764,334,0,0,1,0,0,0,32,53,52,0,0,0,0,0,0,0
765,335,0,0,1,0,0,0,47,1,60,34,53,1,7,60,34,25
766,335,0,0,1,0,0,0,34,60,53,0,0,0,0,0,0,0
767,336,0,0,1,0,0,0,1,47,60,16,0,0,0,0,0,0
768,337,0,0,1,0,0,0,85,51,28,4,9,48,39,85,60,51
