,基站,故障,告警-1,告警-2,告警-3,告警-4,告警-5,告警0,告警1,告警2,告警3,告警4,告警5,告警6,告警7,告警8,告警9,告警10,告警11,告警12,告警13,告警14
300,126,2,0,0,0,0,0,66,66,0,0,0,0,0,0,0,0,0,0,0,0,0
301,127,3,64,0,0,0,0,64,64,0,0,0,0,0,0,0,0,0,0,0,0,0
302,127,0,0,0,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0
303,127,0,64,85,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0
304,127,0,85,0,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0
305,127,2,0,0,0,0,0,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0
306,128,0,7,60,1,0,0,1,7,60,22,0,0,0,0,0,0,0,0,0,0,0
307,128,2,0,0,0,0,0,1,60,7,0,0,0,0,0,0,0,0,0,0,0,0
308,129,2,60,64,64,64,64,60,7,58,25,34,64,0,0,0,0,0,0,0,0,0
309,130,3,0,0,0,0,0,69,69,0,0,0,0,0,0,0,0,0,0,0,0,0
310,130,2,48,4,60,4,9,85,48,0,0,0,0,0,0,0,0,0,0,0,0,0
311,131,2,34,60,1,0,0,1,47,60,34,7,1,60,34,1,34,60,1,34,60,0
312,132,2,0,0,0,0,0,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0
313,133,3,0,0,0,0,0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0
314,134,2,30,66,0,0,0,66,30,0,0,0,0,0,0,0,0,0,0,0,0,0
315,135,2,66,0,0,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0
316,136,2,0,0,0,0,0,66,30,0,0,0,0,0,0,0,0,0,0,0,0,0
317,137,2,0,0,0,0,0,66,30,0,0,0,0,0,0,0,0,0,0,0,0,0
318,138,2,0,0,0,0,0,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0
319,138,2,0,0,0,0,0,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0
320,139,2,48,9,60,0,0,85,22,48,0,0,0,0,0,0,0,0,0,0,0,0
321,140,2,1,60,1,58,1,34,58,60,0,0,0,0,0,0,0,0,0,0,0,0
322,141,0,1,0,0,0,0,22,48,26,1,22,48,26,0,0,0,0,0,0,0,0
323,142,0,52,0,0,0,0,1,7,34,60,25,0,0,0,0,0,0,0,0,0,0
324,143,2,66,66,66,66,0,66,66,66,0,0,0,0,0,0,0,0,0,0,0,0
325,143,2,66,30,0,0,0,66,66,66,66,66,0,0,0,0,0,0,0,0,0,0
326,143,2,0,0,0,0,0,66,30,66,0,0,0,0,0,0,0,0,0,0,0,0
327,144,3,52,53,60,34,0,64,64,64,64,64,64,64,64,64,34,60,53,52,32,0
328,144,2,64,51,25,7,34,85,34,60,53,52,0,0,0,0,0,0,0,0,0,0
329,145,2,0,0,0,0,0,1,7,60,58,25,34,0,0,0,0,0,0,0,0,0
330,145,2,0,0,0,0,0,47,1,58,7,60,34,25,0,0,0,0,0,0,0,0
331,146,2,58,60,34,1,34,1,34,58,60,0,0,0,0,0,0,0,0,0,0,0
332,146,2,1,0,0,0,0,58,60,34,1,34,60,58,0,0,0,0,0,0,0,0
333,146,3,74,0,0,0,0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0
334,147,2,60,0,0,0,0,34,60,53,0,0,0,0,0,0,0,0,0,0,0,0
335,148,2,0,0,0,0,0,66,66,0,0,0,0,0,0,0,0,0,0,0,0,0
336,149,2,0,0,0,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0
337,150,2,74,82,1,85,71,69,71,0,0,0,0,0,0,0,0,0,0,0,0,0
338,150,2,85,71,69,1,82,1,82,74,0,0,0,0,0,0,0,0,0,0,0,0
339,150,0,1,82,85,71,82,69,71,85,0,0,0,0,0,0,0,0,0,0,0,0
340,150,2,85,71,82,0,0,82,1,0,0,0,0,0,0,0,0,0,0,0,0,0
341,150,3,82,0,0,0,0,71,85,0,0,0,0,0,0,0,0,0,0,0,0,0
342,151,2,60,0,0,0,0,52,53,0,0,0,0,0,0,0,0,0,0,0,0,0
343,151,2,0,0,0,0,0,7,25,60,9,52,0,0,0,0,0,0,0,0,0,0
344,151,2,0,0,0,0,0,52,1,60,34,53,0,0,0,0,0,0,0,0,0,0
345,151,2,47,1,52,0,0,60,34,53,52,53,60,22,0,0,0,0,0,0,0,0
346,151,2,52,0,0,0,0,1,47,0,0,0,0,0,0,0,0,0,0,0,0,0
347,151,2,0,0,0,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0
348,152,2,0,0,0,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0
349,153,2,52,53,32,34,60,60,34,53,52,32,53,52,60,32,34,51,52,60,34,53
350,153,2,32,60,52,53,60,34,60,52,53,32,60,34,32,52,53,34,53,52,32,60
351,154,3,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,0,0,0,0,0
352,154,3,69,69,69,69,69,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0
353,154,3,69,69,69,69,69,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0
354,154,3,69,69,69,69,69,69,69,0,0,0,0,0,0,0,0,0,0,0,0,0
355,154,3,69,69,69,69,69,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0
356,154,3,69,69,69,69,69,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0
357,154,3,69,69,69,69,0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0
358,155,2,0,0,0,0,0,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0
359,156,0,28,51,0,0,0,60,52,55,51,28,28,51,28,51,52,60,32,34,53,0
360,157,2,48,1,4,34,9,85,48,22,26,0,0,0,0,0,0,0,0,0,0,0
361,158,2,0,0,0,0,0,60,58,34,85,85,0,0,0,0,0,0,0,0,0,0
362,159,2,0,0,0,0,0,34,60,52,32,53,60,34,53,32,52,0,0,0,0,0
363,160,3,10,10,10,10,85,50,60,50,0,0,0,0,0,0,0,0,0,0,0,0
364,161,0,7,7,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
365,161,2,7,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
366,161,2,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
367,162,2,66,30,0,0,0,30,66,0,0,0,0,0,0,0,0,0,0,0,0,0
368,163,2,55,60,60,60,34,34,9,60,7,85,0,0,0,0,0,0,0,0,0,0
369,163,3,55,60,60,60,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
370,163,2,32,53,52,60,64,34,60,53,64,60,53,55,60,9,60,55,51,51,34,60
371,163,2,60,64,34,60,52,52,53,32,0,0,0,0,0,0,0,0,0,0,0,0
372,163,2,34,60,64,34,53,53,32,52,53,60,51,53,52,60,34,64,60,0,0,0
373,163,2,34,60,32,34,52,53,52,60,32,55,53,52,60,53,60,60,53,60,52,53
374,163,2,32,34,52,53,60,60,34,0,0,0,0,0,0,0,0,0,0,0,0,0
375,163,2,64,0,0,0,0,53,52,34,32,60,60,34,53,32,52,52,55,53,34,32
376,164,2,38,51,48,28,85,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0
377,165,3,74,69,0,0,0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0
378,166,2,0,0,0,0,0,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0
379,166,2,0,0,0,0,0,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0
380,167,2,60,85,48,1,0,60,52,58,34,32,0,0,0,0,0,0,0,0,0,0
381,167,2,60,25,32,34,58,52,60,7,58,34,25,32,60,60,52,58,34,32,4,60
382,167,0,4,10,22,0,0,4,60,52,34,32,60,52,58,34,32,60,60,52,58,32
383,167,2,4,10,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
384,168,2,0,0,0,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0
385,169,2,85,26,1,22,22,26,22,48,39,1,22,26,22,26,48,39,22,85,1,26
386,170,2,66,66,66,66,66,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0
387,170,2,66,66,66,66,66,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0
388,170,2,66,66,66,66,0,66,66,0,0,0,0,0,0,0,0,0,0,0,0,0
389,170,2,66,0,0,0,0,66,66,66,0,0,0,0,0,0,0,0,0,0,0,0
390,171,2,0,0,0,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0
391,172,2,15,15,15,15,52,60,52,15,34,15,60,60,16,52,34,32,16,52,60,32
392,173,3,71,7,52,32,34,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0
393,173,0,7,57,60,57,60,7,52,60,32,34,7,7,60,34,32,52,7,71,0,0
394,173,0,34,60,52,52,32,52,32,52,32,52,57,57,60,52,52,32,60,52,60,34
395,173,2,57,34,60,57,60,32,7,52,1,60,53,60,34,60,53,60,55,53,52,34
396,173,2,60,60,60,52,60,52,60,60,57,60,34,57,0,0,0,0,0,0,0,0
397,173,2,60,52,60,60,60,34,60,60,60,52,60,60,60,0,0,0,0,0,0,0
398,173,0,28,52,32,51,7,7,60,34,85,60,60,60,52,60,0,0,0,0,0,0
399,173,0,7,53,53,34,60,51,32,52,28,0,0,0,0,0,0,0,0,0,0,0
400,173,0,7,7,55,53,52,7,25,51,1,53,60,53,1,60,7,34,85,1,53,60
401,173,0,64,52,32,53,34,32,52,1,60,53,34,53,60,53,60,52,53,55,7,7
402,174,3,85,80,78,80,80,78,80,0,0,0,0,0,0,0,0,0,0,0,0,0
403,174,3,85,0,0,0,0,80,78,80,80,80,78,80,85,0,0,0,0,0,0,0
404,175,2,0,0,0,0,0,1,58,60,34,0,0,0,0,0,0,0,0,0,0,0
405,176,2,0,0,0,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0
406,177,2,60,34,0,0,0,49,85,49,49,0,0,0,0,0,0,0,0,0,0,0
407,178,2,0,0,0,0,0,34,25,58,60,7,0,0,0,0,0,0,0,0,0,0
408,179,3,30,66,0,0,0,66,30,66,0,0,0,0,0,0,0,0,0,0,0,0
409,180,0,60,64,60,64,7,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0
410,180,0,7,60,60,0,0,64,60,64,60,0,0,0,0,0,0,0,0,0,0,0
411,181,3,22,0,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0
412,181,2,1,9,0,0,0,7,52,60,32,34,0,0,0,0,0,0,0,0,0,0
413,182,2,0,0,0,0,0,55,53,52,60,0,0,0,0,0,0,0,0,0,0,0
414,182,2,53,53,53,53,53,53,60,52,55,53,0,0,0,0,0,0,0,0,0,0
415,182,2,53,60,52,53,55,52,60,53,55,53,53,53,53,53,53,53,53,53,53,0
416,182,2,60,52,53,55,60,55,53,52,60,53,0,0,0,0,0,0,0,0,0,0
417,182,2,22,26,48,22,85,55,53,52,60,55,53,52,60,0,0,0,0,0,0,0
418,182,2,60,53,60,0,0,52,53,55,0,0,0,0,0,0,0,0,0,0,0,0
419,183,0,51,51,51,51,51,51,51,51,51,51,51,51,51,51,0,0,0,0,0,0
420,183,2,51,51,51,51,51,51,51,51,51,0,0,0,0,0,0,0,0,0,0,0
421,183,0,51,51,51,51,51,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0
422,183,2,51,51,51,51,51,51,51,0,0,0,0,0,0,0,0,0,0,0,0,0
423,183,0,51,51,51,51,51,51,51,0,0,0,0,0,0,0,0,0,0,0,0,0
424,183,2,51,51,51,51,51,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0
425,183,2,51,51,51,51,51,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0
426,183,2,51,51,51,51,51,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0
427,184,2,0,0,0,0,0,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0
428,185,2,0,0,0,0,0,53,52,60,32,34,0,0,0,0,0,0,0,0,0,0
429,186,2,66,0,0,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0
430,186,2,66,0,0,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0
431,187,3,71,71,71,71,71,69,71,71,71,71,71,0,0,0,0,0,0,0,0,0
432,188,0,34,60,52,53,0,64,52,1,60,34,53,64,64,64,0,0,0,0,0,0
433,189,2,34,32,60,16,52,1,47,16,60,34,1,16,60,34,0,0,0,0,0,0
434,189,2,0,0,0,0,0,47,1,16,60,34,15,52,16,60,32,34,0,0,0,0
435,189,2,48,39,0,0,0,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0
436,190,2,0,0,0,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0
437,190,2,0,0,0,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0
438,190,2,0,0,0,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0
439,191,2,0,0,0,0,0,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0
440,191,2,0,0,0,0,0,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0
441,191,2,0,0,0,0,0,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0
442,191,2,85,0,0,0,0,85,60,34,85,0,0,0,0,0,0,0,0,0,0,0
443,192,2,0,0,0,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0
444,193,2,66,66,0,0,0,66,30,66,30,66,66,0,0,0,0,0,0,0,0,0
445,194,2,0,0,0,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0
446,195,3,60,2,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
447,196,0,10,52,32,9,51,52,32,9,0,0,0,0,0,0,0,0,0,0,0,0
448,196,3,7,7,7,7,52,9,7,60,6,7,6,32,52,7,7,6,52,32,7,60
449,196,3,32,34,58,52,60,52,60,34,32,58,60,9,9,60,32,25,52,7,7,7
450,196,0,62,52,60,34,32,60,52,58,34,32,0,0,0,0,0,0,0,0,0,0
451,196,0,58,32,52,58,52,52,32,58,58,58,58,58,58,58,58,58,58,58,58,58
452,196,0,52,52,58,52,58,52,58,32,58,52,52,58,52,58,32,58,58,52,58,52
453,196,5,52,58,58,58,52,52,32,58,58,32,52,58,58,58,52,52,58,52,32,52
454,196,0,52,58,58,32,52,52,58,58,52,52,32,58,52,32,52,58,52,58,58,58
455,196,0,32,52,58,58,32,52,32,52,58,52,52,32,52,32,58,52,32,52,58,52
456,196,2,32,52,60,32,52,60,52,58,34,32,32,52,52,52,32,58,58,52,32,0
457,196,2,52,60,34,60,0,52,32,60,52,32,0,0,0,0,0,0,0,0,0,0
458,197,2,28,51,0,0,0,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0
459,198,2,64,53,60,0,0,52,60,53,55,0,0,0,0,0,0,0,0,0,0,0
460,199,2,62,62,60,62,7,34,59,62,29,60,62,59,62,60,62,62,62,0,0,0
461,199,2,59,62,49,62,49,7,34,25,60,62,49,62,60,62,7,62,60,62,62,0
462,200,2,7,60,34,1,58,60,58,34,1,60,7,34,60,58,58,60,34,7,1,25
463,200,2,60,25,7,60,34,34,58,60,58,1,34,60,7,0,0,0,0,0,0,0
464,200,2,34,7,60,47,1,60,58,34,1,34,60,7,25,60,0,0,0,0,0,0
465,200,0,60,58,34,7,60,7,1,47,60,7,34,0,0,0,0,0,0,0,0,0
466,200,2,7,60,34,1,58,34,58,60,0,0,0,0,0,0,0,0,0,0,0,0
467,200,2,58,34,60,1,34,7,1,7,60,58,34,58,1,34,60,7,0,0,0,0
468,200,2,34,60,7,60,58,1,60,58,34,1,60,34,58,0,0,0,0,0,0,0
469,200,2,7,34,60,34,58,1,34,58,60,7,60,34,0,0,0,0,0,0,0,0
470,200,2,60,25,58,7,34,1,60,58,34,60,34,7,0,0,0,0,0,0,0,0
471,200,2,25,7,60,34,0,1,58,34,60,1,60,34,7,58,25,60,0,0,0,0
472,200,2,60,34,0,0,0,7,25,0,0,0,0,0,0,0,0,0,0,0,0,0
473,200,2,58,34,25,7,60,34,60,34,60,0,0,0,0,0,0,0,0,0,0,0
474,200,2,60,58,34,34,60,1,47,7,60,34,58,34,60,1,60,34,25,7,58,34
475,201,2,1,0,0,0,0,85,26,48,22,0,0,0,0,0,0,0,0,0,0,0
476,201,2,1,0,0,0,0,53,34,60,1,0,0,0,0,0,0,0,0,0,0,0
477,202,2,60,85,0,0,0,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0
478,203,2,0,0,0,0,0,53,52,60,60,52,53,0,0,0,0,0,0,0,0,0
479,203,2,85,51,52,60,55,60,52,55,53,0,0,0,0,0,0,0,0,0,0,0
480,203,2,60,60,53,55,85,53,55,52,51,85,53,52,60,51,85,53,55,60,52,51
481,203,2,85,28,51,0,0,52,53,32,34,60,51,28,51,85,55,53,60,60,0,0
482,204,2,32,34,52,60,16,32,34,52,60,16,0,0,0,0,0,0,0,0,0,0
483,205,2,60,15,60,52,15,52,15,60,15,52,16,60,52,60,0,0,0,0,0,0
484,205,2,15,60,52,15,60,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0
485,205,2,52,15,60,85,60,52,60,15,52,60,15,0,0,0,0,0,0,0,0,0
486,205,2,16,52,60,52,60,32,34,52,60,85,60,15,52,0,0,0,0,0,0,0
487,205,2,85,60,52,34,32,52,60,34,32,85,60,52,60,52,16,0,0,0,0,0
488,205,2,85,52,60,60,0,52,60,60,34,52,60,0,0,0,0,0,0,0,0,0
489,206,2,0,0,0,0,0,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0
490,207,0,51,51,51,51,51,51,51,28,51,51,51,51,51,51,51,51,0,0,0,0
491,207,0,51,51,51,51,28,51,51,28,51,51,51,51,28,51,51,51,51,51,51,51
492,207,0,60,52,34,7,7,51,52,32,28,51,7,52,55,60,33,55,60,52,34,32
493,207,0,7,7,34,32,60,34,52,60,0,0,0,0,0,0,0,0,0,0,0,0
494,207,0,34,60,32,52,52,25,7,52,60,32,34,7,7,0,0,0,0,0,0,0
495,208,3,34,60,60,60,58,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0
496,209,2,0,0,0,0,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0
497,210,2,85,60,7,34,25,1,60,34,53,0,0,0,0,0,0,0,0,0,0,0
498,211,2,0,0,0,0,0,52,60,34,53,55,52,32,52,60,34,32,55,53,51,7
499,211,2,60,60,34,55,53,55,53,52,60,32,33,34,0,0,0,0,0,0,0,0
500,211,2,0,0,0,0,0,52,53,55,34,60,60,0,0,0,0,0,0,0,0,0
501,212,2,60,4,64,0,0,7,60,25,34,64,0,0,0,0,0,0,0,0,0,0
502,213,0,0,0,0,0,0,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0
503,214,2,85,52,60,34,32,34,32,60,52,60,52,15,16,52,60,32,34,34,32,60
504,214,2,34,60,14,1,85,32,34,60,52,85,0,0,0,0,0,0,0,0,0,0
505,214,2,34,60,15,1,15,32,34,52,60,85,1,14,60,34,0,0,0,0,0,0
506,215,2,60,52,60,7,0,7,60,34,53,52,32,0,0,0,0,0,0,0,0,0
507,216,2,0,0,0,0,0,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0
508,217,2,66,66,0,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0
509,218,2,53,34,32,60,52,52,60,34,32,53,34,32,60,52,53,0,0,0,0,0
510,219,2,30,66,0,0,0,66,30,0,0,0,0,0,0,0,0,0,0,0,0,0
511,220,2,64,64,64,64,0,1,60,7,25,34,0,0,0,0,0,0,0,0,0,0
512,220,2,85,85,0,0,0,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0
513,220,2,85,0,0,0,0,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0
514,221,2,0,0,0,0,0,30,66,66,0,0,0,0,0,0,0,0,0,0,0,0
515,222,2,0,0,0,0,0,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0
516,223,2,1,53,47,1,53,1,47,60,34,53,0,0,0,0,0,0,0,0,0,0
517,223,2,34,60,53,1,0,47,1,60,34,53,53,1,60,34,60,34,53,1,47,53
518,224,2,0,0,0,0,0,52,60,32,34,53,60,34,52,53,60,52,34,53,34,60
519,225,2,60,18,34,32,52,16,52,60,32,34,0,0,0,0,0,0,0,0,0,0
520,225,2,18,34,60,32,34,16,52,60,34,32,34,16,60,52,32,34,18,60,0,0
521,225,2,60,10,60,34,60,52,10,60,32,34,32,34,52,60,18,60,18,52,60,52
522,226,0,64,0,0,0,0,64,64,64,64,0,0,0,0,0,0,0,0,0,0,0
523,227,2,34,60,0,0,0,53,52,32,0,0,0,0,0,0,0,0,0,0,0,0
524,227,2,0,0,0,0,0,60,34,0,0,0,0,0,0,0,0,0,0,0,0,0
525,228,2,7,60,0,0,0,52,28,51,28,51,0,0,0,0,0,0,0,0,0,0
526,229,2,52,52,60,60,52,32,52,60,52,60,60,32,52,52,60,60,60,60,52,52
527,229,2,60,60,60,60,60,32,52,60,52,60,60,52,60,52,60,60,52,52,52,9
528,229,2,60,34,9,60,0,53,60,34,60,7,51,57,60,60,52,60,52,7,60,60
529,229,2,52,60,52,0,0,32,25,60,52,7,34,52,7,60,60,34,32,53,52,52
530,230,2,48,26,1,22,34,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0
531,231,2,60,0,0,0,0,7,52,0,0,0,0,0,0,0,0,0,0,0,0,0
532,231,2,0,0,0,0,0,52,53,60,0,0,0,0,0,0,0,0,0,0,0,0
533,232,2,48,0,0,0,0,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0
534,233,3,69,69,69,69,74,69,74,0,0,0,0,0,0,0,0,0,0,0,0,0
535,233,3,69,69,74,0,0,69,69,0,0,0,0,0,0,0,0,0,0,0,0,0
536,233,3,0,0,0,0,0,74,69,69,0,0,0,0,0,0,0,0,0,0,0,0
537,233,3,69,74,69,69,71,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0
538,233,3,0,0,0,0,0,71,69,69,74,69,0,0,0,0,0,0,0,0,0,0
539,233,2,34,60,48,60,34,85,22,48,0,0,0,0,0,0,0,0,0,0,0,0
540,234,2,60,85,60,7,52,53,52,0,0,0,0,0,0,0,0,0,0,0,0,0
541,234,2,85,7,60,52,53,52,7,60,85,60,0,0,0,0,0,0,0,0,0,0
542,234,2,53,60,53,60,0,52,60,7,85,0,0,0,0,0,0,0,0,0,0,0
543,234,2,48,39,0,0,0,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0
544,235,3,66,30,66,30,66,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0
545,235,3,30,66,66,0,0,66,30,66,0,0,0,0,0,0,0,0,0,0,0,0
546,235,0,0,0,0,0,0,66,66,30,0,0,0,0,0,0,0,0,0,0,0,0
547,236,3,0,0,0,0,0,69,74,69,0,0,0,0,0,0,0,0,0,0,0,0
548,237,3,51,51,51,51,51,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0
549,237,3,51,51,51,51,51,51,51,0,0,0,0,0,0,0,0,0,0,0,0,0
550,237,3,51,51,51,51,51,51,51,51,51,51,51,51,0,0,0,0,0,0,0,0
551,237,3,51,51,51,51,51,51,51,51,0,0,0,0,0,0,0,0,0,0,0,0
552,237,3,51,51,51,51,51,51,51,51,51,0,0,0,0,0,0,0,0,0,0,0
553,237,3,51,51,51,51,51,51,51,51,51,51,51,0,0,0,0,0,0,0,0,0
554,237,3,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,0,0,0,0,0
555,237,3,51,51,51,51,51,51,51,51,51,0,0,0,0,0,0,0,0,0,0,0
556,237,3,51,51,51,51,51,51,51,51,51,51,51,0,0,0,0,0,0,0,0,0
557,237,3,51,51,51,51,51,51,51,51,51,0,0,0,0,0,0,0,0,0,0,0
558,237,3,51,51,51,51,51,51,51,51,0,0,0,0,0,0,0,0,0,0,0,0
559,238,2,0,0,0,0,0,39,85,49,49,85,85,85,85,85,85,0,0,0,0,0
560,239,2,10,10,10,10,10,47,1,60,52,4,32,60,34,0,0,0,0,0,0,0
561,240,2,48,1,26,22,48,85,22,26,48,50,60,9,1,48,85,22,48,26,0,0
562,240,2,51,48,1,9,60,85,48,22,26,1,48,0,0,0,0,0,0,0,0,0
563,241,2,0,0,0,0,0,53,52,32,53,60,60,34,53,52,34,60,53,52,53,52
564,242,2,66,66,0,0,0,66,66,66,66,66,66,66,66,0,0,0,0,0,0,0
565,243,3,0,0,0,0,0,66,30,0,0,0,0,0,0,0,0,0,0,0,0,0
566,244,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
567,245,2,48,0,0,0,0,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0
568,246,2,53,53,0,0,0,1,53,60,34,53,0,0,0,0,0,0,0,0,0,0
569,247,2,34,32,60,52,55,1,47,60,53,34,34,60,53,1,1,60,34,53,34,60
570,247,2,60,32,52,34,53,34,32,60,52,53,55,1,60,34,53,1,60,34,53,60
571,247,2,53,34,60,1,85,52,60,53,55,52,60,32,34,53,55,52,60,53,55,55
572,247,2,85,60,34,7,1,1,60,34,53,0,0,0,0,0,0,0,0,0,0,0
573,247,2,34,32,53,52,60,1,7,34,60,85,0,0,0,0,0,0,0,0,0,0
574,248,2,0,0,0,0,0,60,52,58,32,34,0,0,0,0,0,0,0,0,0,0
575,249,2,30,66,66,30,66,66,30,66,66,66,30,0,0,0,0,0,0,0,0,0
576,249,2,66,30,66,66,30,66,30,0,0,0,0,0,0,0,0,0,0,0,0,0
577,249,2,30,66,66,0,0,30,66,66,30,66,0,0,0,0,0,0,0,0,0,0
578,249,2,30,66,0,0,0,66,30,66,30,66,30,66,30,66,30,66,66,30,0,0
579,249,2,0,0,0,0,0,66,30,0,0,0,0,0,0,0,0,0,0,0,0,0
580,250,2,9,9,0,0,0,47,1,60,10,7,60,25,34,0,0,0,0,0,0,0
581,251,2,0,0,0,0,0,85,85,85,0,0,0,0,0,0,0,0,0,0,0,0
582,252,2,0,0,0,0,0,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0
583,253,2,0,0,0,0,0,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0
584,254,2,0,0,0,0,0,1,60,53,53,60,53,1,53,60,1,60,53,1,60,53
585,255,2,0,0,0,0,0,60,53,52,32,34,0,0,0,0,0,0,0,0,0,0
586,256,2,55,53,34,60,0,55,53,60,52,34,32,0,0,0,0,0,0,0,0,0
587,256,2,34,32,53,55,60,34,60,55,52,32,53,60,34,53,55,0,0,0,0,0
588,256,2,0,0,0,0,0,52,60,55,53,32,34,0,0,0,0,0,0,0,0,0
589,256,2,32,52,53,34,60,52,60,32,34,55,53,60,34,55,53,52,32,0,0,0
590,256,2,0,0,0,0,0,60,34,53,52,32,0,0,0,0,0,0,0,0,0,0
591,257,2,0,0,0,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0
592,258,2,0,0,0,0,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0
593,259,2,0,0,0,0,0,1,34,60,53,0,0,0,0,0,0,0,0,0,0,0
594,260,2,85,0,0,0,0,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0
595,260,2,0,0,0,0,0,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0
596,261,2,0,0,0,0,0,85,49,49,0,0,0,0,0,0,0,0,0,0,0,0
597,262,2,66,66,66,30,0,30,66,66,30,0,0,0,0,0,0,0,0,0,0,0
598,263,2,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66
599,263,2,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66
600,263,2,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66
601,263,2,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66
